,NR.AhR,smiles
10306,0.0,C=CC(=C)CCCC(C)(C)OC(C)=O
10307,0.0,C=CC(=O)CCCCC
10308,0.0,C=CC(=O)NC(C)(C)CC(C)=O
10309,0.0,C=CC(=O)OC(C)(C)C
10310,0.0,C=CC(=O)OCCCC
10311,0.0,C=CC(C)CCC=C(C)C
10312,0.0,C=CC(N)=O
10313,0.0,C=Cc1ccc(C=C)cc1
10314,0.0,C=Cc1ccccc1C=C
10315,0.0,C=CCc1ccc2c(c1)OCO2
10316,0.0,C=CCc1ccc2c(c1)OCO2
10317,0.0,C=CCCC#N
10318,0.0,C=CCCCCCCCCCCC
10319,0.0,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O
10320,0.0,C=CCNCC=C
10321,0.0,C=CCNCC=C
10322,1.0,C=CCOc1nc(OCC=C)nc(OCC=C)n1
10323,0.0,C=CCOCC(CC)(CO)COCC=C
10324,0.0,C=COCC1CCC(COC=C)CC1
10325,0.0,C=COCCCCO
10326,0.0,C=COCCOCCOC=C
10327,0.0,C1=CCC=C1
10328,0.0,C1=C\CC/C=C\CC/1
10329,0.0,C1=CCC(c2ccccc2)CC1
10330,0.0,c1cc2c3c(cccc3c1)CC2
10331,0.0,c1ccc2c(c1)Oc1ccccc1O2
10332,0.0,c1ccc2c(c1)Cc1ccccc1-2
10333,0.0,c1ccc2ccccc2c1
10334,0.0,c1ccc2ccccc2c1
10335,0.0,c1ccc2ncccc2c1
10336,0.0,c1ccc2[nH]cnc2c1
10337,0.0,c1ccc2[nH]cnc2c1
10338,0.0,c1ccc2c(c1)oc1ccccc12
10339,0.0,c1ccc2scnc2c1
10340,0.0,c1ccc(Cc2ccccc2)cc1
10341,0.0,C1CCCNCCC1
10342,0.0,c1ccncc1
10343,0.0,c1c[nH]cn1
10344,0.0,C1COCCO1
10345,0.0,C1CS1
10346,0.0,c1cnc2c(n1)CCCC2
10347,0.0,C1C[C@@H]2[C@@H]3CC[C@H](C3)[C@@H]2C1
10348,0.0,c1coc(Cn2cccc2)c1
10349,0.0,C1CCC2(CCCCO2)OC1
10350,0.0,CC#N
10351,0.0,C=C(C)[C@@H]1CC[C@@H](C)C[C@@H]1O
10352,0.0,C=C(C)C(=O)OCC(C)O
10353,0.0,C=C(C)C(=O)OCC1CO1
10354,0.0,C=C(C)C1CC=C(C)C(O)C1
10355,0.0,C=C(C)CCC[C@H](C)CCO
10356,0.0,CC(=O)C(=O)CC(C)C
10357,0.0,CCCC(=O)C(C)=O
10358,0.0,CC(=O)C(C)=O
10359,0.0,CC(=O)C(C)O
10360,0.0,CC(=O)c1ccccn1
10361,0.0,CC(=O)c1ccccn1
10362,0.0,CC(=O)c1cnccn1
10363,1.0,CC(=O)c1nccs1
10364,0.0,CC(=O)c1nccs1
10365,0.0,CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C
10366,0.0,CCC(C)=O
10367,0.0,COC(=O)CC(C)=O
10368,0.0,CC(=O)CC(C)(C)C1CCCCC1
10369,0.0,CC(=O)CC(C)(C)O
10370,0.0,COC(C)(C)CC(C)=O
10371,0.0,CC(=O)CC(C)=O
10372,0.0,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
10373,0.0,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
10374,0.0,CC(=O)CCC(=O)O
10375,0.0,CC(=O)CCC(C)=O
10376,0.0,CC(=O)CCc1ccc2c(c1)OCO2
10377,0.0,CC(=O)CCc1ccccc1
10378,0.0,CC(=O)CCc1ccccc1
10379,0.0,CCCCCC(C)=O
10380,0.0,CCCCCCCCCC(C)=O
10381,0.0,CC(=O)CCl
10382,0.0,CNC(C)=O
10383,0.0,CC(=O)O
10384,0.0,CC(=O)O[C@@H]1CC2CCC1(C)C2(C)C
10385,0.0,CC(=O)OC(C)(C)C
10386,0.0,CC(=O)OC(C)(C)C1CC=C(C)CC1
10387,0.0,CC(=O)OC(C)=O
10388,0.0,CC(=O)OC(C)OC(C)=O
10389,0.0,CC(=O)OCC=C(C)C
10390,0.0,CC(=O)OC1C2(C)CCC(C2)C1(C)C
10391,0.0,CC(=O)OCC=Cc1ccccc1
10392,0.0,CC(=O)OCc1ccc2c(c1)OCO2
10393,0.0,CC(=O)OCc1ccccc1
10394,0.0,CCCOC(C)=O
10395,0.0,CC(=O)OCCc1ccccc1
10396,0.0,CC(=O)OCCC1CCCCC1
10397,0.0,CCCCOC(C)=O
10398,0.0,CC(=O)OCCCc1ccccc1
10399,0.0,CCCCCCCCCOC(C)=O
10400,0.0,C=CCCCCCCCCOC(C)=O
10401,0.0,CCCCCCCCCCOC(C)=O
10402,0.0,CC/C=C\CCCCCCCCCCOC(C)=O
10403,0.0,CC/C=C/CCCCCCCCCCOC(C)=O
10404,0.0,CC(=O)OCCOC(C)=O
10405,0.0,CCOCCOC(C)=O
10406,0.0,CC(C)Cc1ccc(C(C)C(=O)O)cc1
10407,0.0,CNC(=O)O/N=C/C(C)(C)S(C)=O
10408,0.0,CNC(=O)ON=CC(C)(C)SC
10409,0.0,CC(C)(C)C(=O)C(=O)O
10410,0.0,CC(C)(C)C(=O)C(Cl)Cl
10411,0.0,COC(=O)CC(=O)C(C)(C)C
10412,0.0,CC(C)(C)C(=O)CCl
10413,0.0,CC(C)(C)C(=O)CCl
10414,0.0,COC(=O)C(C)(C)C
10415,0.0,CCOC(=O)C(C)(C)C
10416,0.0,CC(=O)C(C)(C)C
10417,0.0,Cc1cc(CCC(=O)OCCOCCOCCOC(=O)CCc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O
10418,0.0,CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O
10419,0.0,COc1ccc(O)c(C(C)(C)C)c1
10420,0.0,CC(C)(C)c1cccc(O)c1
10421,0.0,CC(C)(C)c1ccc(C=O)cc1
10422,0.0,CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1
10423,0.0,CC(C)(C)C1CCC(O)CC1
10424,0.0,CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl
10425,0.0,CC(C)(C)c1ccccc1
10426,0.0,CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(C(C)(C)CC(C)(C)C)cc2)cc1
10427,0.0,CC(C)(C)CC(C)(C)N
10428,0.0,CC(CCO)CC(C)(C)C
10429,0.0,CC(C)(C)Cl
10430,0.0,CC(C)(C)N
10431,0.0,CC(C)(C)NC(N)=O
10432,0.0,CC(C)(C)NCCO
10433,0.0,C=C(C)C(=O)OCCNC(C)(C)C
10434,0.0,COC(C)(C)C
10435,0.0,CC(C)(C)OC(=O)N1C[C@@H](F)C[C@H]1C(=O)O
10436,0.0,CC(C)(C)S
10437,0.0,CC(C)(c1ccccc1)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1
10438,0.0,CC(C)(CC(=O)O)C(=O)O
10439,0.0,CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1
10440,0.0,CC(C)(CCC(=O)O)C(=O)O
10441,0.0,CC(C)(Cl)Cl
10442,0.0,CC(C)(CO)COC(=O)C(C)(C)CO
10443,0.0,CC(C)(CO)COC(=O)C(C)(C)CO
10444,0.0,CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1
10445,0.0,CC(C)(O)C(=O)c1ccc(OCCO)cc1
10446,0.0,C=CC(C)CCCC(C)(C)O
10447,0.0,COC(C)(C)OC
10448,0.0,CCCCCCC(C)(C)S
10449,0.0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
10450,0.0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
10451,0.0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
10452,0.0,Cc1ccc(C(C)NC(=O)[C@@H](NC(=O)OC(C)C)C(C)C)cc1
10453,0.0,CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C
10454,0.0,CC(C)[C@H]1CC[C@@H](C)CC1=O
10455,0.0,CC(C)[C@H]1CC[C@H](C)C[C@@H]1O
10456,0.0,CC(C)[N+](=O)[O-]
10457,0.0,CC(C)C#N
10458,0.0,CC(C)C(=O)OC(=O)C(C)C
10459,0.0,CC(C)COC(=O)C(C)C
10460,0.0,CC(C)C(=O)OCC=Cc1ccccc1
10461,0.0,CC(C)C(=O)OCCc1ccccc1
10462,0.0,CC(C)C(=O)OCCOc1ccccc1
10463,0.0,CC(C)c1cccc(O)c1
10464,0.0,CCC(=O)C1CC(C(C)C)CC=C1C
10465,0.0,CCNC(=O)C1CC(C)CCC1C(C)C
10466,0.0,CC1CCC(C(C)C)C(O)C1
10467,0.0,CC1CCC(C(C)C)C(O)C1
10468,0.0,CC(C)c1ccc(C=O)cc1
10469,0.0,CC(C)c1cccc(C(C)C)c1N
10470,0.0,CC(C)c1ccccc1O
10471,0.0,CC(C)C1OCCN1CCOC(=O)NCCCCCCNC(=O)OCCN1CCOC1C(C)C
10472,0.0,CC(CC(C)C)=NO
10473,0.0,CCOC(=O)CC(C)C
10474,0.0,C=CCOC(=O)CC(C)C
10475,0.0,C=CCOC(=O)CC(C)C
10476,0.0,CC(C)CC(=O)OCc1ccccc1
10477,0.0,CC(C)CC(C)(C)C
10478,0.0,CC(C)CC(C)(N)C#N
10479,0.0,CC(C)CC(=O)CC(C)CC(C)C
10480,0.0,CC(C)CC(C)N
10481,0.0,CC(C)CC(O)CC(C)C
10482,0.0,CC(C)Cc1nccs1
10483,0.0,CCCC(C)C
10484,0.0,CCC(C)(CCC(C)C)C(=O)O
10485,0.0,CC(=O)CCC(C)C
10486,0.0,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
10487,0.0,CC(C)CCCC(C)CC=O
10488,0.0,CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1
10489,0.0,CC(C)CCCCCCN
10490,0.0,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C
10491,0.0,C=CC(=O)OCCCCCC(C)C
10492,0.0,CC(C)CCO
10493,0.0,CC(C)CCOC(=O)CC(C)C
10494,0.0,CCCC(=O)OCCC(C)C
10495,0.0,CC(C)CCOCc1ccccc1
10496,0.0,CCSC(=O)N(CC(C)C)CC(C)C
10497,0.0,CC(C)CNCC(C)C
10498,0.0,CC(C)CO
10499,0.0,CC(C)COC(=O)CCCCC(=O)OCC(C)C
10500,0.0,CC(C)CON=O
10501,0.0,CC(C)N(c1ccccc1)C(C)C
10502,0.0,CC(C)N1C(=O)c2ccccc2NS1(=O)=O
10503,0.0,CC(C)N1C(=O)c2ccccc2NS1(=O)=O
10504,1.0,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1
10505,0.0,CC(C)N1C(=O)c2ccccc2C1=O
10506,0.0,C=CC(=O)NC(C)C
10507,0.0,CC(C)NC(=O)NC(C)C
10508,0.0,CC(C)OC(=O)c1ccccc1
10509,0.0,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C
10510,0.0,CC(C)OC(=O)Cc1ccccc1
10511,0.0,CC(C)OC(=O)CCC(=O)OC(C)C
10512,0.0,CCCCCCCCCCCCCCCC(=O)OC(C)C
10513,0.0,CC(C)OC(C)C
10514,0.0,CC(C)OC=O
10515,0.0,CC(C)Oc1ccccc1O
10516,0.0,CC(CN)CC(C)(C)CCN
10517,0.0,CCC(C)(C#N)/N=N/C(C)(C#N)CC
10518,0.0,CCC(C)C(=O)OCCc1ccccc1
10519,0.0,CCCC(C)CC
10520,0.0,CCC(C)CO
10521,0.0,CCC(C)CO
10522,0.0,CCC(C)COC(=O)CC(C)C
10523,0.0,CCC(C)NC(N)=O
10524,0.0,CCC(C)OC(C)CC
10525,0.0,CC(CCC(=O)O)C(=O)O
10526,0.0,CCCC(C)C(=O)O
10527,0.0,CCCC(C)C(O)CC
10528,0.0,CC(CCO)CCc1ccccc1
10529,0.0,CCCCC(C)C(=O)O
10530,0.0,CC(CCl)OC(C)CCl
10531,0.0,CC(Cl)(Cl)[N+](=O)[O-]
10532,0.0,CC(Cl)(Cl)C(=O)O
10533,0.0,CC(Cl)(Cl)C(=O)O
10534,0.0,CC(Cl)(Cl)Cl
10535,0.0,CC(Cl)C(Cl)Cl
10536,0.0,CCC(C)Cl
10537,0.0,CC(Cl)CCl
10538,0.0,CC(=O)OCC(C)OC(C)=O
10539,0.0,CC(COc1ccccc1)NN
10540,0.0,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC
10541,0.0,CC(N)=O
10542,0.0,CCC(C)N
10543,0.0,CC(C)(O)C#CC(C)(C)O
10544,0.0,C=CC(C)(O)CCC=C(C)C
10545,0.0,C=CC(C)(O)CCC=C(C)C
10546,0.0,COC(=O)C(C)O
10547,0.0,CCOC(=O)C(C)O
10548,0.0,CCCOC(=O)C(C)O
10549,0.0,CC(O)C(CO)C(C)O
10550,0.0,CC(O)C1CCCCC1
10551,0.0,CC(O)CC(C)(C)O
10552,0.0,CC(O)CC(C)O
10553,0.0,CCCCCC(C)O
10554,0.0,CCCCCCC(C)O
10555,0.0,CC(O)CCO
10556,0.0,CC(O)CN
10557,0.0,CC(O)CNCC(C)O
10558,0.0,CC(O)CO
10559,0.0,CC(O)CO
10560,0.0,COCC(C)O
10561,0.0,CCCOCC(C)O
10562,0.0,CC(COCC(C)OC(=O)c1ccccc1)OC(=O)c1ccccc1
10563,0.0,CC(COCC(C)OC(=O)c1ccccc1)OC(=O)c1ccccc1
10564,0.0,CCOC(C)OCC
10565,0.0,CC(S)C(C)S
10566,0.0,CCC(C)S
10567,0.0,CC/C=C\CC/C=C/CO
10568,0.0,CC/C=C\CCCCO
10569,0.0,CC/C=C\CCO
10570,0.0,CC1=C(C=O)C(C)(C)CC=C1
10571,0.0,CC1=CC(=O)CCC1
10572,0.0,CC(=O)/C=C/C1=C(C)CCCC1(C)C
10573,0.0,CC(=O)C=CC1=C(C)CCCC1(C)C
10574,0.0,CC1=C(C=O)C(C)(C)CCC1
10575,0.0,CC1=C(O)C(=O)C(C)O1
10576,0.0,CC=CC(=O)O
10577,0.0,CC1(C)C(=O)C(C)(C)C1=O
10578,0.0,CC1(C)C(=O)NC(=O)NC1=O
10579,0.0,CC1=CC[C@H](CC=O)C1(C)C
10580,0.0,C[C@H]1C[C@@H](O)CC(C)(C)C1
10581,0.0,CC1=CC(O)CC(C)(C)C1
10582,0.0,CCC(=O)/C=C/C1C(C)=CCCC1(C)C
10583,0.0,CC1(C)SC(C)(C)SC(C)(C)S1
10584,0.0,CN1C(=O)CC(C)(c2ccccc2)C1=O
10585,0.0,CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1
10586,0.0,COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1
10587,0.0,CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O
10588,0.0,C=C(C)C1CCC(C)(O)CC1
10589,0.0,Cc1cc(=O)[nH]o1
10590,0.0,C=C(C)[C@H]1CC=C(C)CC1
10591,0.0,C=C(C)[C@H]1CC=C(C)C(=O)C1
10592,0.0,CC1=CC[C@@]23CC1C(C)(C)[C@@H]2CC[C@H]3C
10593,0.0,C=C(C)[C@@H]1CC=C(C)C(=O)C1
10594,0.0,CC1=CCC(C(C)C)=CC1
10595,0.0,CC1=CCC(C(C)(C)O)CC1
10596,0.0,CC1=CCC(C(C)(C)O)CC1
10597,0.0,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
10598,0.0,Cc1c[nH]c(=S)[nH]c1=O
10599,0.0,CCC(C)C1N=C(C)C(C)S1
10600,0.0,CC1OC1C1CCC2(C)OC2C1
10601,0.0,Cc1cccc([N+](=O)[O-])c1C
10602,0.0,Cc1cccc([N+](=O)[O-])c1C
10603,0.0,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-]
10604,0.0,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-]
10605,0.0,Cc1c(Cl)cccc1[N+](=O)[O-]
10606,0.0,CC1CCC(C(C)(C)S)C(=O)C1
10607,0.0,Cc1cc(S(=O)(=O)O)c(N)cc1Cl
10608,0.0,CC1=CC(C)C(C=O)C(C)C1
10609,0.0,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br
10610,0.0,Cc1ccc(C)c(C)c1
10611,0.0,Cc1cc(C)c(O)c(C)c1
10612,0.0,Cc1cc(C)c(O)c(C)c1
10613,0.0,Cc1cc(C)cc(C)c1
10614,0.0,Cc1cc(C)c(C(=O)O)c(C)c1
10615,0.0,Cc1cc(C)cc([N+](=O)[O-])c1
10616,0.0,Cc1cc(C)c(N)c(Cl)c1
10617,0.0,Cc1ccc([N+](=O)[O-])c(C)c1
10618,0.0,Cc1ccc([N+](=O)[O-])c(C)c1
10619,0.0,CC(=O)c1c(C)cc(C(C)(C)C)cc1C
10620,0.0,Cc1cccc(Cl)c1
10621,0.0,Cc1cc(Cl)ccc1O
10622,1.0,Cc1ccc(N)cc1C
10623,0.0,Cc1ccc(C)c(O)c1
10624,0.0,Cc1ccc(C)c(O)c1
10625,0.0,Cc1cc(C)cc(O)c1
10626,0.0,Cc1cc(C)cc(O)c1
10627,0.0,Cc1cccc(O)c1
10628,0.0,Cc1cccc(O)c1
10629,0.0,CCCC[n+]1ccc(C)cc1.O=S(=O)([O-])C(F)(F)F
10630,0.0,Cc1ccc2cccnc2c1
10631,0.0,CN/C=N/c1ccc(C)cc1C
10632,0.0,Cc1ccc(Br)cc1
10633,0.0,Cc1ccc(C)c(O)c1C
10634,0.0,Cc1ccc(C)c(O)c1C
10635,0.0,Cc1ccc(C)c([N+](=O)[O-])c1
10636,0.0,Cc1ccc(C=O)cc1C
10637,0.0,Cc1ccc([N+](=O)[O-])cc1
10638,0.0,CC(=O)c1ccc(C)cc1
10639,0.0,CC(=O)SCC(CC(=O)c1ccc(C)cc1)C(=O)O
10640,0.0,Cc1ccc(C(C)C)cc1
10641,0.0,Cc1ccc(-c2ccccc2)cc1
10642,1.0,Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1
10643,0.0,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1
10644,0.0,Cc1ccc(S(=O)(=O)N=C=O)cc1
10645,0.0,Cc1ccc(S(=O)(=O)N=C=O)cc1
10646,0.0,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
10647,0.0,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
10648,0.0,CCNS(=O)(=O)c1ccc(C)cc1
10649,0.0,CCCCNS(=O)(=O)c1ccc(C)cc1
10650,0.0,Cc1ccc(S(N)(=O)=O)cc1
10651,0.0,Cc1ccc(S(N)(=O)=O)cc1
10652,0.0,Cc1ccc(C(=O)O)cc1[N+](=O)[O-]
10653,1.0,Cc1ccc([N+](=O)[O-])cc1N
10654,0.0,Cc1ccc(C(N)=O)cc1N
10655,0.0,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O
10656,0.0,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O
10657,0.0,Cc1ccc(Cl)cc1
10658,0.0,Cc1ccc(CO)cc1
10659,0.0,Cc1ccc(O)cc1
10660,0.0,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F
10661,0.0,CCCC[n+]1cccc(C)c1.F[P-](F)(F)(F)(F)F
10662,0.0,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F
10663,0.0,Cc1ccc2c(c1)C(=O)OC2=O
10664,0.0,Cc1ccc2c(c1)C(=O)OC2=O
10665,0.0,Cc1ccc2ncccc2c1
10666,0.0,Cc1cccc(C)c1
10667,0.0,Cc1cccc(C)c1
10668,0.0,Cc1cccc(C)c1
10669,0.0,Cc1cccc(C)c1N
10670,0.0,Cc1cccc(C)c1N
10671,0.0,Cc1cccc(C)c1O
10672,0.0,Cc1cccc(C)c1O
10673,0.0,C=Cc1cccc(C)c1
10674,0.0,Cc1cccc(C(=O)O)c1
10675,0.0,Cc1cccc(C(=O)O)c1
10676,0.0,CCc1cccc(C)c1
10677,0.0,Cc1cccc(N)n1
10678,0.0,Cc1cccc(O)c1C
10679,0.0,Cc1cccc2[nH]nnc12
10680,0.0,Cc1cccc2[nH]nnc12
10681,0.0,Cc1ccccc1Br
10682,0.0,Cc1ccccc1C
10683,0.0,Cc1ccccc1C(N)=O
10684,0.0,Cc1ccccc1CCl
10685,0.0,Cc1ccccc1Cl
10686,0.0,Cc1ccccc1Cl
10687,0.0,Cc1ccccc1O
10688,0.0,Cc1cccnc1
10689,0.0,Cc1ccco1
10690,0.0,Cc1ccnc(N)c1
10691,0.0,CCCCCCCCCCCCCN1CC(C)OC(C)C1
10692,0.0,CC1CN1
10693,0.0,Cc1cnc(C)c(C)n1
10694,0.0,CCc1nc(C)c[nH]1
10695,0.0,Cc1ccc(N)nc1
10696,0.0,Cc1c[nH]cn1
10697,0.0,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C
10698,0.0,Cc1nc2ccccc2s1
10699,0.0,Cc1ncc[nH]1
10700,0.0,CC1OC(C)OC(C)O1
10701,0.0,CCCC1CCOC(C)S1
10702,0.0,CC1OCCC1=O
10703,0.0,Cc1occc1S
10704,0.0,CSSc1ccoc1C
10705,0.0,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2
10706,0.0,C=C1C2CCC(C2)C1(C)C
10707,0.0,CC12CCC(CC1=O)C2(C)C
10708,0.0,CC1=CCC2CC1C2(C)C
10709,0.0,CC1CCC2CC1C2(C)C
10710,0.0,C=C1CCC2CC1C2(C)C
10711,1.0,CC12CCC(CC1)C(C)(C)O2
10712,0.0,CC12CCC(CC1)C(C)(C)O2
10713,0.0,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1
10714,0.0,CC1(C)CCC[C@]2(C)[C@H]3CCO[C@]3(C)CC[C@@H]12
10715,0.0,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cc(Cl)ccc4OCc4cc(C)no4)ncnc32)[C@H](O)[C@@H]1N
10716,0.0,CCC#N
10717,0.0,CCCC=C(C=O)CC
10718,0.0,CCC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
10719,0.0,CCC(=O)OC/C=C/c1ccccc1
10720,0.0,CCOC(=O)CC
10721,0.0,CCC(=O)OCc1ccccc1
10722,0.0,CCCCOC(=O)CC
10723,0.0,CCC(Br)(CC)C(=O)NC(N)=O
10724,0.0,CCC(C(=O)NC(=O)NC(C)=O)c1ccccc1
10725,0.0,CCC(C(=O)NC(N)=O)c1ccccc1
10726,0.0,CCC(C)C1CCCCC1=O
10727,1.0,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O
10728,0.0,CCCC(CC)c1ccccc1
10729,0.0,CCCCC(CC)CO
10730,0.0,CCCCC(CC)COCC1CO1
10731,0.0,CCCCC(CC)COCC1CO1
10732,0.0,CCC(CO)(CO)CO
10733,0.0,CCC(N)(CO)CO
10734,0.0,CCC(O)OC(O)CC
10735,0.0,CCC(O)OC(O)CC
10736,0.0,CCCCOC(O)CC
10737,0.0,CCC[N+]1(C)CCCCC1.F[P-](F)(F)(F)(F)F
10738,0.0,CCC/C=C/C=O
10739,0.0,CCC/C=C/C=O
10740,0.0,CCCC=NO
10741,0.0,CCCC=NO
10742,0.0,CCC1(c2ccccc2)C(=O)NCNC1=O
10743,0.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
10744,0.0,CCC12COCN1COC2
10745,0.0,CCc1ccc(C=O)cc1
10746,0.0,CCc1ccc(CC)cc1
10747,0.0,CCc1ccc(O)cc1
10748,0.0,CCc1ccccc1CC
10749,0.0,CCc1ccccc1CC
10750,0.0,CCc1ccccc1O
10751,0.0,CCc1ccccc1O
10752,0.0,CCC1CO1
10753,0.0,CCCC(=O)OCc1ccccc1
10754,0.0,CCCC(=O)OCCc1ccccc1
10755,0.0,CCCC(CCC)C(=O)O
10756,0.0,CCCC(CCC)C(=O)O
10757,0.0,CCCC(=O)Cl
10758,0.0,CCCC(O)C(CC)CO
10759,0.0,CCCC[N+]1(C)CCCC1.F[B-](F)(F)F
10760,0.0,CCCC/C=C\CCCCCCCCCC=O
10761,0.0,CCCCN=C=O
10762,0.0,C=CCCC
10763,0.0,CCCC=O
10764,0.0,CCCCC#N
10765,0.0,CCCCC(CC)C(=O)O
10766,0.0,CCCCC(CC)(CO)CO
10767,0.0,CCCCC(CC)COCCC#N
10768,0.0,CCCCC(CC)CO[PH](=O)OCC(CC)CCCC
10769,0.0,CCCCC/C=C\CCC=O
10770,0.0,CCCCC=O
10771,0.0,CCCCC1CCC(=O)O1
10772,0.0,CCCCc1ccccc1
10773,0.0,CCCCCC(=O)O
10774,0.0,CCCCCC(=O)OCCc1ccccc1
10775,0.0,CCCCCC(CO)CCC
10776,0.0,CCCCCC(N)=O
10777,0.0,CCCCCCC#N
10778,0.0,CCCCCCC(=O)O
10779,0.0,CCCCCCCCC(CO)CCCCCC
10780,0.0,CCCCCCC(CO)CCCC
10781,0.0,CCCCCCCCC
10782,0.0,CCCCCCCCC1CO1
10783,0.0,CCCCCCCCCBr
10784,0.0,C=CCCCCCCCCCC
10785,0.0,CCCCCCCCCCC=CC#N
10786,0.0,CCCCCCCCCCC1CO1
10787,0.0,CCCCCCCCCCCC#N
10788,0.0,CCCCCCCCCCCc1ccccc1
10789,0.0,CCCCCCCCCCCCC
10790,0.0,C=CCCCCCCCCCCCC
10791,0.0,CCCCCCCCCCCCc1ccccc1
10792,0.0,CCCCCCCCCCCCC1CO1
10793,0.0,CCCCCCCCCCCCCC
10794,0.0,CCCCCCCCCCCCCC=O
10795,0.0,CCCCCCCCCCCCCCC
10796,0.0,CCCCCCCCCCCCCCCCCC#N
10797,0.0,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C
10798,0.0,CCCCCCCCCCCCCCCCCCCl
10799,0.0,CCCCCCCCCCCCCCCCCl
10800,0.0,CCCCCCCCCCCCCCCCI
10801,0.0,CCCCCCCCCCCCCCCO
10802,0.0,CCCCCCCCCCCCI
10803,0.0,CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC
10804,0.0,CCCCCCCCCCCCO
10805,0.0,CCCCCCCCCCl
10806,0.0,CCCCCCCCCCN
10807,0.0,CCCCCCCCCCN
10808,0.0,CCCCCCCCCCO
10809,0.0,CCCCCCCCCO
10810,0.0,C=CC(=O)OCCCCCCCC
10811,0.0,CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC
10812,0.0,CCCCCCCCOC(C)=O
10813,0.0,CCCCCCCCOCCC#N
10814,0.0,CCCCCCCO
10815,0.0,CCCCCCCOC(=O)CCC
10816,0.0,CCCCCCCOC(C)=O
10817,0.0,CCCCCCNCCCCCC
10818,0.0,CCCCCNCCCCC
10819,0.0,CCCCCNCCCCC
10820,0.0,CCCCN(CCCC)CCCC
10821,0.0,CCCCN(CCCC)CCCCCCN(CCCC)CCCC
10822,0.0,CCCCN(CCCC)N=O
10823,0.0,CCCCN(CCCC)N=O
10824,0.0,CCCCn1cc[n+](C)c1.F[B-](F)(F)F
10825,0.0,CCCCO[Al](OCCCC)OCCCC
10826,0.0,CCCCOCCCC
10827,0.0,CCCCOCCO
10828,0.0,CCCCOCCOCCOC(C)=O
10829,0.0,C=CC(=O)NCOCCCC
